alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
215.499038299167,13.1113919468994,19.77725,19.29485,18.4577,17.9882,17.80099,QSO,0.1928467,1708,53503
133.814056693834,12.6189760913944,19.19573,18.00061,17.59954,17.2951,17.25276,GALAXY,0.06765523,2433,53820
50.546700607631,-0.277859333079408,20.87491,18.23069,17.11833,16.71735,16.4995,STAR,4.370448e-05,3183,54833
249.751589318823,37.5273724194732,20.93586,20.27103,20.36202,19.83039,19.34863,QSO,2.174628,10728,58248
159.021077227065,35.7184008486099,26.23115,22.62924,21.15252,20.1121,19.40423,GALAXY,0.5908423,10272,58172
229.43836124236,20.8191505022538,22.03091,20.5263,20.17514,20.01688,20.06331,STAR,-2.664205e-05,3950,55680
350.405023592681,-0.815604518867286,20.58399,20.7416,20.78532,20.53349,20.41492,QSO,1.993488,680,52200
130.57874714907,-0.858629116557217,21.68991,21.25028,21.05241,20.621,20.37629,QSO,0.7537199,12525,58932
168.803200402601,24.9545397791062,20.57207,20.21977,20.04989,19.98907,19.75979,QSO,0.805699,6413,56336
151.120395317126,45.901160501985,20.85844,20.95043,20.87225,20.78356,20.65223,QSO,2.129886,7384,56715
133.425613108325,51.3928104978632,21.37459,20.91611,20.92977,20.75362,20.28597,QSO,2.167277,5155,55946
223.2162499759,7.90082086310965,18.37726,16.50325,15.66489,15.27984,14.94673,GALAXY,0.03595836,1814,54555
222.376753104211,3.4156691186739,20.52682,18.55648,17.53902,17.09452,16.72356,GALAXY,0.1154008,588,52045
186.768185696268,56.3508619365534,24.04908,22.47831,21.98144,20.74347,19.93472,GALAXY,1.122832,8232,58135
5.48256689095197,-3.0568625380565,23.49288,22.7121,21.47195,20.47516,19.79148,GALAXY,0.5691048,7902,57362
207.150921936198,21.0977526360391,19.52443,19.27013,19.16023,18.9381,18.83412,QSO,1.94158,5851,56075
9.53910631399089,24.5655178175346,22.83752,25.61897,21.79335,20.74912,19.98655,GALAXY,0.627363,7672,57339
37.1402065782011,-2.07922487654607,23.39959,22.3077,21.79614,20.77553,20.96118,GALAXY,0.7743799,9313,57727
148.022272713438,2.13432951092095,22.78843,20.57464,19.04648,18.32245,17.78584,GALAXY,0.263138,4743,55645
230.745967576771,50.7891047741909,20.84955,18.30499,17.19931,16.76807,16.51712,STAR,-5.354084e-05,3297,54941
243.184052323341,21.6427047144813,20.24152,18.77712,18.06721,17.65326,17.32757,GALAXY,0.08915406,1852,53534
172.300373009542,7.09594950991188,19.98191,18.06111,17.09527,16.67382,16.33408,GALAXY,0.08324043,1618,53116
228.317835932961,14.4710191533514,20.05839,18.73817,17.83683,17.40438,17.08746,GALAXY,0.1685852,2766,54242
211.081260090025,-1.50876956438901,22.80908,21.71963,20.13168,19.14241,18.68586,GALAXY,0.5508677,4038,55363
175.494182424806,54.9546612707322,26.74326,21.99322,20.39089,19.34699,18.84988,GALAXY,0.5210407,6697,56419
311.56727718185,-7.24247050239713,19.03373,17.92606,17.42589,17.20957,17.09296,STAR,-0.0001114733,1916,53269
314.833700909891,56.7589393409944,20.67011,17.16193,15.4713,14.66084,14.11207,STAR,-0.0003213673,2555,54265
16.0552989718282,0.258066116962018,19.51035,18.76326,18.50586,18.21117,18.11552,GALAXY,0.05142104,396,51816
120.753973081105,42.9763161036269,19.48967,19.38215,19.17442,19.16525,19.19824,QSO,1.339634,8277,57073
20.641043882288,4.50471256668333,21.70114,21.49066,21.06283,20.92662,21.26101,QSO,1.208838,8761,58430
240.102578002689,43.468280898314,24.72549,20.86166,19.05614,18.41239,17.99669,GALAXY,0.3984433,1334,52764
206.291060338051,17.639295557775,23.57486,21.96926,20.62918,19.55223,19.18235,GALAXY,0.5692834,5444,56038
249.122244943587,37.6749869948868,22.99235,21.47758,20.9322,20.75628,20.34357,STAR,-0.0003447812,10726,58199
41.8737641191544,33.4716330287844,21.85416,18.7669,17.40237,16.8715,16.5572,STAR,-0.0001444875,3210,54876
116.818813261325,20.9020476488112,22.2209,22.05157,20.64148,19.63047,19.07754,GALAXY,0.6000381,4485,55836
9.90727431242181,7.16980233296007,20.49986,18.99311,18.28239,18.00261,17.84732,STAR,-0.0002327863,2327,53710
235.537096746111,34.4286271746736,22.66974,21.20847,19.93387,19.12968,18.54788,GALAXY,0.5953523,4971,55747
127.142528050459,32.4077542708054,20.74547,18.43186,17.45546,17.09646,16.883,STAR,8.057316e-05,3228,54863
240.180510683618,52.8077360287369,22.77095,27.00667,22.38396,21.00501,19.88949,GALAXY,0.8167135,8066,57544
193.25182366219,37.743044717836,22.70969,21.42905,19.6335,18.77555,18.38071,GALAXY,0.461455,3972,55589
167.844681579433,0.273183946214788,26.80866,21.10468,19.47038,18.6952,18.21618,GALAXY,0.4364544,3837,55572
213.794489750632,26.5757037244474,24.81995,22.79679,20.87239,19.9284,19.42784,GALAXY,0.5199388,6010,56097
225.339264783226,47.7209351514685,25.69908,22.7004,20.94397,19.75641,19.32586,GALAXY,0.6856869,6733,56369
350.099777866963,18.0171389853003,24.20811,21.07099,19.34044,18.69446,18.35757,GALAXY,0.361691,6130,56214
190.59201041768,49.5819480835226,21.26962,20.27187,20.02596,19.9552,20.24625,STAR,-0.0008756793,2923,54563
14.3709338693012,-2.17604060857842,20.46586,18.66624,17.49101,16.9656,16.53929,GALAXY,0.1923797,4372,55541
334.623665214589,1.43527905951209,23.8396,23.26333,21.34128,20.04952,19.613,GALAXY,0.663846,4321,55504
5.60100598571466,8.73131695984818,22.60182,21.84577,21.61564,21.68675,21.41121,STAR,0.0006741645,4538,55860
246.061499178244,16.4736891286184,19.31364,19.12659,19.10523,18.84979,18.59594,QSO,2.139939,2208,53880
23.8168270997917,18.0519720986024,22.53576,22.56975,22.26032,21.99281,21.76311,QSO,1.704587,7247,56626
341.129151328374,21.6551134963499,22.89721,21.03744,19.2028,18.49638,18.13019,GALAXY,0.3885372,6307,56205
350.268515654943,1.26911972496608,23.766,22.17432,20.25067,19.36777,19.01584,GALAXY,0.4791139,4286,55499
257.932516302799,24.6791727032174,20.57349,18.29844,16.94471,16.42984,16.07216,GALAXY,0.1976309,5015,55707
163.947727856505,45.2820187595178,22.72329,21.36563,19.81912,19.00985,18.55846,GALAXY,0.4820996,4689,55656
19.6051282830228,-4.05015799253412,22.95661,23.04025,21.83156,21.13104,20.93888,GALAXY,0.8572111,9333,58076
134.864645586438,38.4425747087494,21.72925,19.29395,17.74196,17.18548,16.86059,GALAXY,0.2565207,936,52705
27.5255080105431,-3.84729601124837,22.76515,22.31674,21.81369,21.08066,20.85163,GALAXY,0.1567702,9325,58042
109.567464606236,29.8686384350952,19.92999,18.75244,18.68653,18.66577,18.7473,STAR,0.0001893921,3160,54793
193.893003026844,58.753948880297,20.31985,19.46434,19.2321,19.11804,19.03481,STAR,-0.0008789797,2461,54570
118.110081111256,14.3887579498128,19.6293,17.73198,16.67317,16.20444,15.78878,GALAXY,0.1043003,2264,53682
11.7908331014593,11.9130240589742,22.54504,21.74643,21.39597,21.14469,21.1471,STAR,-0.0004325012,11042,58462
183.399251672625,5.55945472831483,20.11927,18.06317,16.91887,16.4648,16.13293,GALAXY,0.1570991,843,52378
18.3360924960554,9.08411116943153,22.7722,22.09303,19.88834,19.01106,18.47013,GALAXY,0.4926178,4554,56193
207.144608852869,52.4195755965196,21.49383,21.2052,21.42755,21.16493,21.04288,QSO,1.661671,8209,57427
178.477951080541,52.4612116537113,22.71306,20.63002,19.53907,19.02571,18.81723,GALAXY,0.2335826,6689,56396
164.57627171494,15.0580529948204,20.90883,20.10324,19.89581,19.86587,19.48255,QSO,2.553798,5355,56009
208.954931794189,53.2469288974892,18.87197,17.81422,17.29347,16.99231,16.877,GALAXY,0.07472433,1043,52465
329.586648108672,17.2777278528781,23.63433,20.69654,20.13685,19.96271,19.80205,STAR,-0.0001060009,5061,55806
189.377438213508,-1.32550215013636,21.90503,21.02704,20.66905,20.31929,20.05746,STAR,0.0006454828,3848,55647
214.706980500323,33.4703518156877,22.94091,22.26334,20.48227,19.29848,18.76964,GALAXY,0.5898307,3863,55280
323.803708857988,0.641284372882642,22.75745,23.1188,22.27286,21.52806,21.02951,GALAXY,0.7594936,9227,57932
208.504178419256,31.7576885268006,24.04911,22.13467,20.95935,19.88228,19.54966,GALAXY,0.6287694,3861,55274
182.466617774131,52.2408363751344,22.55888,22.14544,20.70646,19.48988,18.96308,GALAXY,0.6252615,6682,56390
223.496852210217,41.2044589338657,22.32161,20.46786,18.78316,18.11665,17.79156,GALAXY,0.3388274,1397,53119
51.5270900233515,1.08360582113292,19.16472,18.14362,17.75944,17.59197,17.51958,STAR,-0.000659547,1516,52933
25.4900760429534,21.5066365232166,22.08089,21.46267,20.10239,19.3409,19.56836,GALAXY,0.2788982,5116,55857
170.123939565075,-1.96399686444756,22.29784,21.44956,20.70892,19.94762,19.56307,GALAXY,0.622092,3774,55244
141.282938507115,6.42342852572092,20.35489,18.10472,16.85706,16.38639,16.04221,GALAXY,0.1999438,1195,52724
255.557108880808,39.4722328523089,20.14124,18.67577,17.8338,17.38274,17.08978,GALAXY,0.1412863,633,52079
44.8186651849049,-4.64113002338346,21.6783,21.87013,21.77574,21.43047,22.19384,QSO,1.777908,7878,57340
120.958295832564,0.531063535647997,23.94772,22.81041,21.28008,20.07508,20.16392,GALAXY,0.5998042,4745,55892
241.927917381305,45.7258432236494,21.47893,21.35226,21.14637,21.07135,20.82754,QSO,2.00962,8534,57905
234.2444313879,26.4264876494965,19.22345,18.13448,18.11049,18.14796,18.21049,STAR,-0.0001581736,1849,53846
219.401360633217,2.72605493582259,22.85554,20.69249,18.97567,18.32314,17.92734,GALAXY,0.3242671,4021,55620
150.206229535801,33.4900469279777,23.68246,20.67374,18.90855,18.27556,17.86071,GALAXY,0.3931049,5793,56337
130.982106433301,30.2787443877149,24.94377,21.79155,21.26687,21.34418,21.65549,QSO,3.072263,5185,55978
228.86443250063,22.3129523516013,24.87573,21.48994,20.57874,19.69612,19.09863,GALAXY,0.346132,3962,55660
159.733730734335,19.1157264745808,18.63989,17.51721,17.19407,16.9765,16.86691,GALAXY,0.07051779,2593,54175
180.496052156867,35.8647737453147,22.5381,21.34935,19.63064,18.83492,18.49502,GALAXY,0.4482899,4610,55621
148.598800735247,58.1019999973068,22.26534,21.86964,20.52776,19.71059,19.22101,GALAXY,0.4709031,7085,56625
176.633084381314,67.5342106952058,26.36654,22.20807,20.63768,19.69028,18.98438,GALAXY,0.539454,7115,56667
189.859398884758,35.3111275512692,21.16425,20.80207,20.88274,20.61283,20.60411,QSO,1.668911,10248,58220
353.041612629094,-0.196873147457297,20.13266,17.78201,16.77759,16.32516,16.1803,STAR,-2.178725e-06,1094,52524
107.010742952935,12.5886416045813,22.41984,19.00997,17.58418,16.57696,16.07941,STAR,-6.842126e-05,2727,54414
28.319100492315,-1.2060572410085,18.87277,17.54408,16.96215,16.63721,16.37746,GALAXY,0.0415601,402,51793
19.7633958761298,-3.47781672488524,22.59436,22.27913,21.98994,22.2288,22.08894,QSO,1.46868,7914,57331
326.093858316761,-8.64591456545098,19.48875,17.64059,16.76091,16.3422,16.01687,GALAXY,0.06021684,1178,52825
140.439728063512,29.9178361576355,23.63075,23.83204,21.88212,20.74297,19.89907,GALAXY,0.7861283,11376,58430
222.581033714303,30.2957147103049,23.2218,22.15544,20.72829,19.78165,19.34356,GALAXY,0.6431193,3874,55280
346.183127759871,0.636903491694581,21.98359,21.25492,20.99369,21.07181,20.80348,QSO,2.444424,9173,58069
153.673082994193,18.6413923210513,25.16132,21.6783,20.15114,19.23476,18.85246,GALAXY,0.4637167,5883,56033
219.436440820094,6.19590311581283,22.31714,21.66078,21.55516,21.64294,21.38165,QSO,2.80713,4859,55684
155.622223349788,34.5141631535993,21.97974,22.14713,21.85147,21.89663,21.35302,STAR,0.0005005924,10274,58170
343.549847487094,16.9724077663877,22.97863,22.06222,21.79086,21.79267,21.59794,QSO,2.401183,5034,56190
234.863240042912,39.2843094134,20.36861,20.07692,20.00137,20.03587,19.78382,QSO,0.8537215,8517,57899
350.731173441099,26.8344951149885,23.50884,20.36472,19.77965,19.6061,19.44168,STAR,-0.0006323842,6587,56537
217.402566800268,49.6401284780133,21.91599,20.911,20.81913,20.67168,21.25429,GALAXY,0.01257015,8406,57513
252.401508620312,34.2327866033919,20.86596,19.73677,19.68156,19.71495,19.68892,STAR,-0.0007695139,3457,54984
178.678577971286,18.7527344140158,20.59813,18.59394,17.60926,17.19541,16.89534,GALAXY,0.09672306,2515,54180
313.886966291073,0.0822726397158444,21.68717,18.75205,17.37915,16.87476,16.54201,GALAXY,0.1760007,983,52443
0.383651111709355,24.1536607610361,17.55689,15.76744,15.02218,14.71043,14.53511,STAR,-0.0001035308,2801,54331
118.377310289043,9.23406347894307,24.23051,21.27404,19.70244,18.86524,18.55923,GALAXY,0.4346676,4511,55602
119.544484099229,54.3375313235794,22.68796,22.779,21.05322,19.90759,19.45784,GALAXY,0.567719,3682,55244
359.482337695268,11.9859547648942,23.13148,21.19052,20.6361,20.05451,19.80345,STAR,-0.0005423613,6151,56265
356.908629634996,13.1641726158961,19.66412,18.78611,18.46474,18.37544,18.27905,STAR,-0.0006361991,6150,56187
226.201868993325,39.452402600724,21.0056,19.85718,19.85191,19.86693,19.81072,STAR,-0.0009215254,5167,56066
231.853210784506,36.3274631619667,26.47333,20.78133,18.98256,18.27592,17.83194,GALAXY,0.3950673,1401,53144
39.5225428770714,0.691181799722064,23.19656,23.4101,22.79786,22.77945,21.77534,GALAXY,0.0,7336,56656
359.93210117877,13.5322776842343,18.94052,18.01154,17.59643,17.43768,17.35384,STAR,-0.0005642566,6151,56265
116.721707752209,42.5176622808622,22.1704,21.04757,20.87382,20.9182,20.46664,QSO,2.516339,8290,57364
176.029653561728,54.5703044455169,20.44146,18.53472,17.62858,17.23429,16.91023,GALAXY,0.08923869,1015,52734
209.148726773479,13.786043696788,18.64243,17.12115,16.44479,16.0917,15.86532,GALAXY,0.06179062,1778,53883
143.837366545975,14.8968040486007,21.00147,18.73728,17.50046,17.00622,16.65379,GALAXY,0.1731882,2579,54068
244.448950448972,14.6159329278261,22.3074,21.63444,21.63049,21.77977,21.60217,QSO,2.407699,4074,55679
42.4333498587696,-0.557205321809879,19.16187,17.62862,16.77925,16.38205,16.06541,GALAXY,0.09547619,409,51871
179.806775663452,22.4773508606888,19.06259,17.87934,17.84903,17.85134,17.88874,STAR,-0.0003487099,2643,54208
221.90297038261,8.04988456366341,19.8467,18.07364,16.99917,16.55414,16.19943,GALAXY,0.1330853,1814,54555
120.05504712099,-0.650268737412731,19.77563,18.64641,18.29183,18.19605,18.29407,STAR,0.000109946,7451,56739
163.070492637996,5.50884275139077,23.81203,20.60841,18.93698,18.29782,17.92246,GALAXY,0.3325891,4854,55685
172.79328492482,28.2885927603213,20.90216,20.2196,20.02117,20.03451,19.76695,QSO,2.650134,6409,56306
3.43857218555968,34.9147302758123,21.73502,20.63749,18.91403,18.31467,17.94398,GALAXY,0.3243544,7126,56568
231.05454135354,50.5769665789759,22.25612,20.98894,20.82276,20.77032,20.33423,STAR,-0.0007904521,6721,56398
29.8549569095281,-7.41548296667672,25.83571,22.13348,20.39758,19.56349,19.04729,GALAXY,0.4679304,7165,56603
49.3993969981245,-0.614889015077347,23.7392,21.29196,19.72388,19.10514,18.56075,GALAXY,0.296366,672,52172
214.850200380115,23.3937505484121,20.15764,18.16373,17.12508,16.65204,16.2817,GALAXY,0.1158162,2128,53800
253.586471715865,40.0980629122111,24.51923,22.6796,21.1055,20.05058,19.59818,GALAXY,0.5861126,6063,56098
2.63416554910361,16.0509097949051,19.66378,18.75551,18.42754,18.30923,18.30613,STAR,-0.0009220124,6178,56213
166.454170275511,20.0437316995049,19.39979,18.1216,17.47941,17.15541,16.87692,GALAXY,0.1031429,2488,54149
167.044119632424,67.654231479189,20.67524,18.54795,17.61965,17.25666,17.07934,STAR,0.0003204122,3171,54862
20.822235061915,0.717327189950854,22.51669,22.736,22.98715,22.31045,21.55549,QSO,1.967109,8790,57363
172.995578542463,50.7295219363277,23.42247,21.75601,20.01734,19.19453,18.7371,GALAXY,0.5092955,6691,56413
1.76238598676127,10.7076092184293,23.70976,21.80552,21.55332,21.26466,21.03413,QSO,2.944972,11561,58485
348.785939298184,3.6013769278785,25.54348,21.9032,20.77727,19.76295,19.39689,GALAXY,0.5260523,4287,55483
353.195806216036,9.98927915890935,25.3176,22.62995,20.78231,19.71601,19.12717,GALAXY,0.5226991,6157,56238
132.83953897087,37.0647496193116,23.85575,22.16034,20.56354,19.66895,19.25394,GALAXY,0.5065845,4609,56251
117.776488174035,50.3706095358642,21.36626,21.02067,20.52634,20.14974,19.979,QSO,1.865156,8308,57417
125.483467304053,39.1923520617418,17.99063,16.32145,15.64764,15.38861,15.2623,STAR,-8.853652e-05,2670,54115
332.418341597562,0.898124641373702,19.57536,18.17293,17.64866,17.45616,17.34905,STAR,-0.0002053386,1105,52937
178.704837900449,23.1974415714007,19.88893,18.00834,16.99499,16.57399,16.26111,GALAXY,0.140011,2513,54141
166.486837379694,-2.48325451141241,21.50378,20.74956,20.88426,20.84054,20.66204,QSO,2.376138,3773,55240
153.202459981311,7.31291906076481,21.8167,21.08486,20.2984,19.56206,19.04505,GALAXY,0.6733925,5334,55928
238.53976253879,15.98859297708,25.60852,21.77419,19.93095,19.06878,18.57102,GALAXY,0.4846423,3926,55327
168.86999024553,57.7582918943397,20.20008,18.94587,18.44264,18.21218,18.1231,STAR,-0.0004280277,2414,54526
39.6913550542081,0.758195864009465,22.19417,21.49145,21.27269,21.35661,20.92568,QSO,2.680732,4239,55458
239.724892314401,54.1097520614702,22.01122,21.59433,21.65927,21.79289,22.22059,STAR,-0.0002920003,8413,57897
198.344398122444,5.36422215004882,25.36863,22.34572,20.79399,19.94433,19.48698,GALAXY,0.4744005,4760,55656
180.787632360317,54.8810256547658,19.09471,17.8209,17.26593,16.96009,16.7348,GALAXY,0.05029038,1018,52672
250.642235233841,35.8941119628841,19.14711,17.78699,17.27323,17.09346,17.02845,STAR,-0.0003911832,2174,53521
29.0291958703331,-1.93898057229996,26.29464,21.55978,20.03522,19.10962,18.70773,GALAXY,0.4851341,4349,55803
244.304338198943,7.3687580829116,19.8028,18.01125,17.14501,16.71024,16.38759,GALAXY,0.08369251,1731,53884
150.388939572869,63.6885233201323,19.62733,18.28129,17.82268,17.48305,17.43454,GALAXY,0.07688779,487,51943
223.1242628469,32.2534348222225,18.05066,16.824,16.30647,16.07915,15.98815,STAR,-0.0003835712,3315,54942
157.270105315271,37.618345904088,19.45079,17.4783,16.4831,16.04997,15.70727,GALAXY,0.1049692,1973,53432
208.022889361787,33.0119314227016,25.22554,22.51116,20.83263,19.70239,19.1969,GALAXY,0.5811295,3861,55274
214.348873466632,-1.57890379941558,24.0206,22.5651,21.54098,20.36041,19.87772,GALAXY,0.6134897,4032,55333
229.967096936515,44.1719292594462,21.14026,18.79558,17.46955,16.9329,16.57325,GALAXY,0.2002705,1051,52468
236.899947198495,2.25213088402844,22.29905,21.05386,19.29345,18.59951,18.21,GALAXY,0.3379549,4055,55359
235.211331151409,29.3586808151536,19.63775,19.29659,19.14402,19.06099,18.89085,QSO,2.148005,1389,53135
183.384486056376,49.9676103000504,20.41332,19.69123,19.42799,19.41227,19.35579,QSO,1.357913,2919,54537
155.115655679736,58.3342568158057,22.92707,22.42643,20.97631,20.04021,19.62404,GALAXY,0.4953506,7086,56658
182.257843373436,51.1331692821723,20.60538,20.37329,20.141,20.26221,20.04608,QSO,0.9880558,8226,57423
39.527052822063,26.1759787847366,20.13,18.92294,18.4299,18.21877,18.10736,STAR,0.0001560234,3158,54794
201.737364226911,34.7118426854667,21.63022,20.17213,18.97586,18.42877,18.11964,GALAXY,0.1888781,10254,58514
120.13274020305,45.6693588716855,23.33376,20.58536,20.08498,19.98665,20.1007,STAR,7.167698e-06,7379,56713
176.485634993642,47.1917901685548,21.44284,19.24095,17.80044,17.2505,16.9292,GALAXY,0.2638178,6678,56401
223.511806000984,15.206950410605,19.79981,18.38681,17.38974,16.86629,16.46936,GALAXY,0.1654563,2750,54242
227.081701998321,22.8010625373627,23.84885,22.45278,20.84011,20.03293,19.30689,GALAXY,0.4721279,3962,55660
227.463116460829,10.4641855689325,23.82206,21.18379,20.93797,20.87011,22.19088,STAR,-0.0005386377,5485,56063
163.782410377551,39.9045614895945,17.54607,16.63134,16.35977,16.2588,16.22775,STAR,0.0006191097,4625,55632
158.144703559684,10.7139381877422,20.04074,18.22298,17.23043,16.78855,16.41181,GALAXY,0.0888609,1599,53089
230.415537993965,19.2572363284756,21.4544,21.05408,20.60094,20.44522,20.26098,GALAXY,0.2468898,3945,55648
177.863882306525,49.6605531865923,23.75941,22.67257,20.93493,20.29924,19.56091,GALAXY,0.4384989,7403,57071
